t,data,a0.3,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,12613920,3784176,
6,34459040,12986635,
7,37928000,20469044,
8,33060480,24246474,
9,30669120,26173267,
10,30299520,27411142,
11,30705920,28399575,
12,33048960,29794390,
13,33951680,31041577,
14,29643200,30622063,
15,31416320,30860340,
16,34623840,31989390,
17,31811200,31935933,
18,35162880,32904017,
19,33455360,33069419,
20,31121600,32485073,
21,33587840,32815903,
22,32883200,32836092,
23,30545920,32149040,
24,34394880,32822792,
25,30353600,32082034,
26,30769280,31688207,
27,29648960,31076432,
28,32109440,31386334,
29,34111840,32203985,
30,30871840,31804341,
31,28869440,30923870,
32,33235520,31617365,
33,28420480,30658299,
34,33283840,31445961,
35,29895200,30980732,
36,33358720,31694128,
37,32627520,31974145,
38,28565440,30951533,
39,28116480,30101017,
40,34271520,31352167,
41,28700160,30556564,
42,27615680,29674298,
43,28537920,29333384,
44,27818080,28878792,
45,28661120,28813490,
46,31528000,29627843,
47,31874560,30301858,
48,32627520,30999556,
49,31708800,31212329,
50,30299520,30938486,
51,31816800,31201980,
52,33711040,31954698,
53,32900480,32238432,
54,31570560,32038070,
55,31452960,31862537,
56,31527840,31762127,
57,34084960,32458976,
58,28869440,31382115,
59,30754240,31193752,
60,30182080,30890250,
61,33476160,31666023,
62,33263040,32145128,
63,34160160,32749637,
64,29221760,31691273,
65,39396480,34002835,
66,73876640,45964976,
67,58116480,49610427,
68,62901760,53597826,
69,61053760,55834606,
70,64342080,58386848,
71,65501600,60521273,
72,65244800,61938331,
73,63285120,62342367,
74,70448640,64774248,
75,73330880,67341237,
76,58957120,64826001,
77,61998880,63977864,
78,63658240,63881976,
79,66115200,64551943,
80,68490560,65733528,
81,64316800,65308509,
82,59174720,63468372,
83,60493120,62575796,
84,61086080,62128881,
85,64998400,62989736,
86,61881600,62657295,
87,59719360,61775914,
88,59249440,61017971,
89,68597440,63291811,
90,63242560,63277035,
91,65768640,64024516,
92,58144320,62260457,
93,61896640,62151311,
94,62574720,62278333,
95,58358240,61102305,
96,61113280,61105597,
97,65212320,62337613,
98,67298880,63825993,
99,61300000,63068195,
100,61288640,62534328,
101,66034560,63584397,
102,63248320,63483573,
103,61016800,62743541,
104,60104960,61951966,
105,57963520,60755432,
106,59346400,60332722,
107,61827520,60781161,
108,64284320,61832108,
109,69413600,64106555,
110,67129600,65013468,
111,63760640,64637619,
112,58235200,62716893,
113,61354240,62308097,
114,65479520,63259523,
115,61400320,62701762,
116,74149280,66136017,
117,63434880,65325675,
118,62537920,64489348,
119,58759200,62770303,
120,58920320,61615308,
121,58192640,60588507,
122,59659520,60309810,
123,65106400,61748787,
124,63691360,62331558,
125,70961600,64920570,
126,80987200,69740559,
127,89384160,75633639,
128,88947040,79627659,
129,105661440,87437793,
130,93713760,89320583,
131,110505920,95676184,
132,101283680,97358432,
133,109377600,100964182,
134,85096320,96203823,
135,84755680,92769380,
136,81906720,89510582,
137,102482880,93402271,
138,77421280,88607973,
139,94976480,90518525,
140,94460000,91700967,
141,105752320,95916372,
142,82620160,91927508,
143,82452000,89084855,
144,103349440,93364230,
145,95689280,94061745,
146,101097280,96172405,
147,77751040,90645995,
148,65651200,83147556,
149,92400800,85923529,
150,112781280,93980854,
151,111913440,99360629,
152,109354720,102358856,
153,69210880,92414463,
154,90052000,91705724,
155,72626240,85981878,
156,97161920,89335890,
157,101160480,92883267,
158,93303840,93009438,
159,83731200,90225966,
160,97881760,92522704,
161,84905280,90237476,
162,74187680,85422537,
163,99462400,89634495,
164,94285440,91029778,
165,108029920,96129820,
166,88856000,93947674,
167,93078080,93686795,
168,88222240,92047428,
169,89668800,91333839,
170,97411840,93157239,
171,97829600,94558947,
172,113320320,100187358,
173,111416800,103556190,
174,105499840,104139285,
175,91072000,100219099,
176,84788160,95589817,
177,85604480,92594215,
178,93530560,92875118,
179,87483520,91257638,
180,91220640,91246538,
181,49123040,78609488,
182,0,55026641,
183,0,38518648,
184,0,26963053,
185,0,18874137,
186,0,13211895,
