t,data,a0.3,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,23488000,7046400,
6,81033600,29242560,
7,25836800,28220832,
8,31708800,29267222,
9,21139200,26828815,
10,41104000,31111370,
11,19964800,27767399,
12,30534400,28597499,
13,32883200,29883209,
14,38755200,32544806,
15,28185600,31237044,
16,27011200,29969290,
17,31708800,30491143,
18,31766400,30873720,
19,39929600,33590484,
20,21139200,29855098,
21,25836800,28649608,
22,41104000,32385925,
23,29360000,31478147,
24,24662400,29433422,
25,36406400,31525315,
26,30534400,31228040,
27,24662400,29258348,
28,31708800,29993483,
29,20446400,27129358,
30,39929600,30969430,
31,23488000,28725001,
32,24662400,27506220,
33,30534400,28414674,
34,34057600,30107551,
35,32883200,30940245,
36,31708800,31170811,
37,21139200,28161327,
38,32883200,29577888,
39,18790400,26341641,
40,35715200,29153708,
41,38755200,32034155,
42,28185600,30879588,
43,28185600,30071391,
44,25836800,28801013,
45,28185600,28616389,
46,27552000,28297072,
47,32883200,29672910,
48,34057600,30988317,
49,31708800,31204461,
50,21139200,28184882,
51,45859200,33487177,
52,29360000,32249023,
53,35232000,33143916,
54,45801600,36941221,
55,42761600,38687334,
56,25836800,34832173,
57,14092800,28610361,
58,37580800,31301492,
59,19964800,27900484,
60,32883200,29395298,
61,27011200,28680068,
62,42336000,32776847,
63,22313600,29637872,
64,32883200,30611470,
65,56371200,38339389,
66,59990400,44834692,
67,66278400,51267804,
68,69289600,56674342,
69,52848000,55526439,
70,49324800,53665947,
71,49324800,52363602,
72,43452800,49690361,
73,45801600,48523732,
74,59894400,51934932,
75,48208000,50816852,
76,42761600,48400276,
77,60009600,51883073,
78,62300800,55008391,
79,117440000,73737873,
80,59894400,69584831,
81,95126400,77247301,
82,69289600,74859990,
83,56371200,69313353,
84,49324800,63316787,
85,227566400,112591670,
86,45110400,92347289,
87,46976000,78735902,
88,55196800,71674171,
89,75219200,72737679,
90,73987200,73112535,
91,55196800,67737814,
92,69392000,68234069,
93,61068800,66084488,
94,56371200,63170501,
95,55196800,60778390,
96,70464000,63684073,
97,47033600,58688931,
98,63417600,60107531,
99,104984000,73570471,
100,50499200,66649089,
101,63417600,65679642,
102,71638400,67467269,
103,45801600,60967568,
104,69347200,63481457,
105,76819200,67482779,
106,66249600,67112825,
107,57545600,64242657,
108,45801600,58710339,
109,61068800,59417877,
110,70521600,62748993,
111,55196800,60483335,
112,63417600,61363614,
113,50556800,58121569,
114,62243200,59358058,
115,62300800,60240880,
116,84347200,67472776,
117,74528000,69589343,
118,88563200,75281500,
119,48633600,67287130,
120,67424000,67328191,
121,75161600,69678213,
122,73987200,70970909,
123,83382400,74694356,
124,55823200,69033009,
125,92835200,76173666,
126,111568000,86791966,
127,123796800,97893416,
128,133939200,108707151,
129,134364800,116404445,
130,112742400,115305831,
131,267364800,160923521,
132,86524800,138603904,
133,86049600,122837612,
134,167996800,136385368,
135,96942400,124552477,
136,71638400,108678253,
137,43452800,89110617,
138,84556800,87744471,
139,99652800,91316969,
140,125660800,101620118,
141,90428800,98262722,
142,131532800,108243745,
143,57545600,93034301,
144,93952000,93309610,
145,45801600,79057207,
146,52905600,71211724,
147,125660800,87546446,
148,84556800,86649552,
149,38812800,72298526,
150,158544000,98172168,
151,66940800,88802757,
152,85846400,87915849,
153,37638400,72832614,
154,91603200,78463789,
155,89790400,81861772,
156,140235200,99373800,
157,25145600,77105340,
158,249516800,128828778,
159,38755200,101806704,
160,186787200,127300852,
161,201310400,149503716,
162,42278400,117336121,
163,62243200,100808244,
164,45801600,84306250,
165,44627200,72402535,
166,83382400,75696494,
167,117440000,88219545,
168,132556800,101520721,
169,88617600,97649784,
170,149148800,113099488,
171,83382400,104184361,
172,66998400,93028572,
173,47033600,79230080,
174,304169600,146711936,
175,206064000,164517555,
176,85731200,140881648,
177,75161600,121165633,
178,77510400,108069063,
179,35232000,86217944,
180,0,60352560,
181,0,42246792,
182,0,29572754,
183,0,20700927,
184,0,14490648,
