t,data,a0.1,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,10817920,1081792,
6,29203840,3893996,
7,37066400,7211236,
8,30983360,9588448,
9,31949440,11824547,
10,31356480,13777740,
11,32584960,15658462,
12,34186560,17511271,
13,30877440,18847887,
14,29242560,19887354,
15,32232640,21121882,
16,31009920,22110685,
17,30817760,22981392,
18,33358720,24019124,
19,30353600,24652571,
20,30534400,25240753,
21,33386240,26055301,
22,31009920,26550762,
23,33177920,27213477,
24,31293120,27621441,
25,28426240,27701920,
26,33033920,28235120,
27,28486080,28260216,
28,34186560,28852850,
29,31293120,29096877,
30,30118720,29199061,
31,31458880,29425042,
32,29494720,29432009,
33,30823360,29571144,
34,29179200,29531949,
35,32413440,29820098,
36,31708800,30008968,
37,32066880,30214759,
38,31639680,30357251,
39,26002560,29921781,
40,32627520,30192354,
41,30775040,30250622,
42,31943680,30419927,
43,33012160,30679150,
44,34656320,31076867,
45,30396160,31008796,
46,33524480,31260364,
47,32238400,31358167,
48,32072640,31429614,
49,32009280,31487580,
50,28474400,31186262,
51,31464640,31214099,
52,32066880,31299377,
53,30886720,31258111,
54,32424960,31374795,
55,31410560,31378371,
56,29947200,31235253,
57,34063360,31518063,
58,33177920,31684048,
59,31368000,31652443,
60,31527840,31639982,
61,30754240,31551407,
62,32072640,31603530,
63,34048320,31848009,
64,29712320,31634440,
65,39616240,32432620,
66,62511360,35440494,
67,64977440,38394188,
68,61770080,40731777,
69,65837760,43242375,
70,59879360,44906073,
71,59767680,46392233,
72,61769920,47930001,
73,60936320,49230632,
74,63583200,50665888,
75,56895040,51288803,
76,61589120,52318834,
77,61188320,53205782,
78,60658880,53951091,
79,59596160,54515597,
80,59527040,55016741,
81,60065760,55521642,
82,67636160,56733093,
83,61411680,57200951,
84,62351200,57715975,
85,63248320,58269209,
86,58866240,58328912,
87,61309440,58626964,
88,64166880,59180955,
89,60077440,59270603,
90,60610560,59404598,
91,65537280,60017866,
92,56516160,59667695,
93,59478720,59648797,
94,59538560,59637773,
95,58054080,59479403,
96,70448800,60576342,
97,66607040,61179411,
98,64742400,61535709,
99,63754720,61757610,
100,63941440,61975993,
101,63754880,62153881,
102,65777920,62516284,
103,62666880,62531343,
104,65100640,62788272,
105,64038080,62913252,
106,57696320,62391558,
107,61225440,62274946,
108,60295040,62076955,
109,62740640,62143323,
110,61721600,62101150,
111,63462400,62237275,
112,62303040,62243851,
113,66392320,62658697,
114,63588960,62751723,
115,63546560,62831206,
116,65825920,63130677,
117,64694240,63287033,
118,66003520,63558681,
119,59773280,63180140,
120,56253760,62487502,
121,58539200,62092671,
122,64097600,62293163,
123,70294720,63093318,
124,63857120,63169698,
125,64178240,63270552,
126,104095200,67353016,
127,86679680,69285682,
128,105780160,72935129,
129,93729920,75014608,
130,87197920,76232939,
131,111040640,79713709,
132,91952000,80937538,
133,85910560,81434840,
134,102633280,83554684,
135,98337120,85032927,
136,87271040,85256738,
137,89647040,85695768,
138,102283840,87354575,
139,103801920,88999309,
140,97456320,89845010,
141,92099840,90070493,
142,87206080,89784051,
143,85641120,89369757,
144,83911680,88823949,
145,108863360,90827890,
146,109685280,92713629,
147,83249760,91767242,
148,100264000,92616917,
149,106390080,93994233,
150,121007520,96695561,
151,96586240,96684628,
152,111094560,98125621,
153,97419040,98054962,
154,95806880,97830153,
155,84347200,96481857,
156,97432320,96576903,
157,85531680,95472380,
158,99918880,95917030,
159,98401920,96165519,
160,89998080,95548775,
161,109085600,96902457,
162,97224640,96934675,
163,81488160,95390023,
164,80955200,93946540,
165,76902720,92242158,
166,84793760,91497318,
167,83553920,90702978,
168,96580320,91290712,
169,86902080,90851848,
170,83582880,90124951,
171,98630720,90975527,
172,90795680,90957542,
173,90015520,90863339,
174,88302240,90607229,
175,96782080,91224714,
176,106054560,92707698,
177,101218080,93558736,
178,103400000,94542862,
179,77043040,92792879,
180,103245760,93838167,
181,55292160,89983566,
182,0,80985209,
183,0,72886688,
184,0,65598019,
185,0,59038217,
186,0,53134395,
