t,data,a0.02,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,9599832,191996,
6,31558848,819333,
7,31390544,1430757,
8,31517088,2032483,
9,31481008,2621453,
10,31516224,3199348,
11,31504496,3765450,
12,31539712,4320935,
13,31504496,4864606,
14,31516240,5397638,
15,31480992,5919305,
16,31516240,6431243,
17,31516224,6932942,
18,31539712,7425077,
19,31469264,7905960,
20,31527984,8378400,
21,31551456,8841861,
22,31504512,9295114,
23,31516240,9739536,
24,31457488,10173895,
25,31539712,10601211,
26,31504496,11019276,
27,31504496,11428980,
28,31551488,11831430,
29,31469216,12224185,
30,31527984,12610260,
31,31492752,12987909,
32,31527968,13358710,
33,31492752,13721390,
34,31516240,14077287,
35,31527968,14426300,
36,31481008,14767394,
37,31539728,15102840,
38,31504480,15430872,
39,31504480,15752344,
40,31492752,16067152,
41,31540080,16376610,
42,31492752,16678932,
43,31504480,16975442,
44,31528000,17266493,
45,31492736,17551017,
46,31516240,17830321,
47,31539712,18104508,
48,31492752,18372272,
49,31516224,18635151,
50,31504496,18892537,
51,31504480,19144775,
52,31504496,19391969,
53,31516224,19634454,
54,31504480,19871854,
55,31528000,20104976,
56,31527968,20333435,
57,31516240,20557091,
58,31504496,20776039,
59,31504480,20990607,
60,31480992,21200414,
61,31551472,21407435,
62,31504496,21609376,
63,31504480,21807278,
64,31504480,22001222,
65,41057240,22382342,
66,62077904,23176253,
67,62543024,23963588,
68,61564464,24715605,
69,62327840,25467849,
70,61693664,26192365,
71,60742368,26883365,
72,61552720,27576752,
73,61775824,28260733,
74,61447056,28924459,
75,62139936,29588768,
76,61811072,30233214,
77,62045984,30869469,
78,61869808,31489475,
79,61787584,32095437,
80,61740656,32688341,
81,61940272,33273379,
82,61717136,33842254,
83,61658432,34398577,
84,61799312,34946591,
85,62029408,35488247,
86,62562720,36029736,
87,62316064,36555462,
88,61975504,37063862,
89,61587952,37554343,
90,61787616,38039008,
91,61787584,38513979,
92,61940288,38982505,
93,62104688,39444948,
94,61822832,39892505,
95,62010752,40334869,
96,61599696,40760165,
97,62410000,41193161,
98,61952048,41608338,
99,62057712,42017325,
100,62398304,42424944,
101,62139904,42819243,
102,62175168,43206361,
103,61870176,43579637,
104,62186880,43951781,
105,61858080,44309906,
106,62233856,44668385,
107,61893312,45012883,
108,61975504,45352135,
109,61728880,45679669,
110,62226960,46010614,
111,61512656,46320654,
112,61952016,46633281,
113,62562704,46951869,
114,62457008,47261971,
115,61928528,47555302,
116,61787616,47839948,
117,61822832,48119605,
118,61705392,48391320,
119,61869808,48660889,
120,62684992,48941371,
121,62311248,49208768,
122,62797584,49480544,
123,62245616,49735845,
124,62116432,49983456,
125,63868928,50261165,
126,65873680,50573415,
127,64003728,50842021,
128,63701920,51099218,
129,63515104,51347535,
130,63568512,51591954,
131,63654592,51833206,
132,63732464,52071191,
133,63551888,52300804,
134,63966800,52534123,
135,65528736,52794015,
136,63801232,53014159,
137,63356112,53220998,
138,63324544,53423068,
139,62990912,53614424,
140,63841840,53818972,
141,63048128,54003555,
142,63020928,54183902,
143,63201968,54364263,
144,63414832,54545274,
145,62954144,54713451,
146,63230224,54883786,
147,63270592,55051522,
148,63467584,55219843,
149,62831296,55372072,
150,63459280,55533816,
151,63901664,55701172,
152,65470640,55896561,
153,65102752,56080684,
154,64071920,56240508,
155,65037664,56416451,
156,64793136,56583984,
157,65024928,56752802,
158,64370336,56905152,
159,63561232,57038273,
160,62941984,57156347,
161,62967968,57272579,
162,63090288,57388933,
163,63297136,57507097,
164,63296512,57622885,
165,63649152,57743410,
166,62954096,57847623,
167,62958064,57949831,
168,63020336,58051241,
169,63448912,58159194,
170,62616256,58248335,
171,63129648,58345961,
172,63051456,58440070,
173,63449552,58540259,
174,63501280,58639479,
175,63289936,58732488,
176,63546192,58828762,
177,63124896,58914684,
178,65214992,59040690,
179,63879184,59137459,
180,64106576,59236841,
181,31949264,58691089,
182,0,57517267,
183,0,56366921,
184,0,55239582,
185,0,54134790,
186,0,53052094,
