t,data,a0.5,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,5313520,2656760,
6,26809120,14732940,
7,21183680,17958310,
8,34627520,26292915,
9,29184960,27738937,
10,34698880,31218908,
11,31127360,31173134,
12,31244800,31208967,
13,32702400,31955683,
14,32579200,32267441,
15,31479680,31873560,
16,34346400,33109980,
17,34292480,33701230,
18,30470880,32086055,
19,28122240,30104147,
20,31720320,30912233,
21,32120960,31516596,
22,31949440,31733018,
23,31287360,31510189,
24,30353600,30931894,
25,28357120,29644507,
26,32409760,31027133,
27,35644160,33335646,
28,28416960,30876303,
29,34527360,32701831,
30,31934400,32318115,
31,31058240,31688177,
32,30167040,30927608,
33,31714560,31321084,
34,32744960,32033022,
35,33401280,32717151,
36,31645440,32181295,
37,36647040,34414167,
38,34837760,34625963,
39,30545920,32585941,
40,30925760,31755850,
41,32003520,31879685,
42,32419200,32149442,
43,28239680,30194561,
44,27011200,28602880,
45,28068160,28335520,
46,32344320,30339920,
47,32040160,31190040,
48,31009920,31099980,
49,27065280,29082630,
50,29477440,29280035,
51,30230400,29755217,
52,32799040,31277128,
53,31170080,31223604,
54,31160320,31191962,
55,33834240,32513101,
56,30886720,31699910,
57,31522080,31610995,
58,32301760,31956377,
59,32126720,32041548,
60,36156480,34099014,
61,33337920,33718467,
62,28468800,31093633,
63,32350080,31721856,
64,33518720,32620288,
65,48921600,40770944,
66,68617120,54694032,
67,82050400,68372216,
68,52028480,60200348,
69,45803680,53002014,
70,56702880,54852447,
71,55016320,54934383,
72,74201280,64567831,
73,54199360,59383595,
74,67331840,63357717,
75,66931520,65144618,
76,55662560,60403589,
77,68346560,64375074,
78,64534080,64454577,
79,75660160,70057368,
80,54847360,62452364,
81,58102880,60277622,
82,43719840,51998731,
83,73998720,62998725,
84,64926560,63962642,
85,65992320,64977481,
86,62089440,63533460,
87,43437440,53485450,
88,41911520,47698485,
89,53488800,50593642,
90,75097920,62845781,
91,44612320,53729050,
92,64534720,59131885,
93,73716800,66424342,
94,70848960,68636651,
95,69349760,68993205,
96,56480000,62736602,
97,82288160,72512381,
98,65688160,69100270,
99,45240000,57170135,
100,59489760,58329947,
101,44030560,51180253,
102,54483040,52831646,
103,67123360,59977503,
104,82669120,71323311,
105,62987840,67155575,
106,49939520,58547547,
107,68729920,63638733,
108,45818880,54728806,
109,43444160,49086483,
110,72328000,60707241,
111,75559200,68133220,
112,51615520,59874370,
113,52667680,56271025,
114,55160800,55715912,
115,58134880,56925396,
116,73742720,65334058,
117,51995040,58664549,
118,45884800,52274674,
119,62344800,57309737,
120,61806400,59558068,
121,52016960,55787514,
122,66232320,61009917,
123,61507680,61258798,
124,68761920,65010359,
125,78724480,71867419,
126,92876320,82371869,
127,77798880,80085374,
128,98950080,89517727,
129,105424800,97471263,
130,99654560,98562911,
131,105675200,102119055,
132,106674400,104396727,
133,78500960,91448843,
134,87842080,89645461,
135,101391360,95518410,
136,97881600,96700005,
137,98327200,97513602,
138,101575840,99544721,
139,88193920,93869320,
140,120254880,107062100,
141,102277440,104669770,
142,83948800,94309285,
143,88600320,91454802,
144,84200960,87827881,
145,110123680,98975780,
146,84616320,91796050,
147,76540320,84168185,
148,113038080,98603132,
149,96654720,97628926,
150,94300480,95964703,
151,87155360,91560031,
152,93698560,92629295,
153,85471840,89050567,
154,95764480,92407523,
155,113374240,102890881,
156,95180800,99035840,
157,93014560,96025200,
158,91177600,93601400,
159,100097600,96849500,
160,91828960,94339230,
161,91381440,92860335,
162,78841120,85850727,
163,103301280,94576003,
164,91179040,92877521,
165,81499840,87188680,
166,90814720,89001700,
167,101274720,95138210,
168,84948160,90043185,
169,96790080,93416632,
170,99094560,96255596,
171,94888160,95571878,
172,97806720,96689299,
173,125396480,111042889,
174,105415360,108229124,
175,90696800,99462962,
176,98983520,99223241,
177,99462240,99342740,
178,64952320,82147530,
179,101538880,91843205,
180,85207840,88525522,
181,40811520,64668521,
182,0,32334260,
183,0,16167130,
184,0,8083565,
185,0,4041782,
186,0,2020891,
