t,data,a0.3,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,9500328,2850098,
6,31646688,11489075,
7,31537152,17503498,
8,31383264,21667427,
9,31504496,24618547,
10,31504480,26684326,
11,31492752,28126853,
12,31539712,29150710,
13,31492752,29853322,
14,31516224,30352192,
15,31516240,30701406,
16,31527984,30949379,
17,31469248,31105339,
18,31551472,31239178,
19,31469264,31308203,
20,31516224,31370609,
21,31516240,31414298,
22,31516240,31444880,
23,31539728,31473334,
24,31492736,31479154,
25,31527984,31493802,
26,31492736,31493482,
27,31516240,31500309,
28,31504496,31501565,
29,31516592,31506073,
30,31504480,31505595,
31,31527984,31512311,
32,31527984,31517012,
33,31492736,31509729,
34,31492752,31504635,
35,31539728,31515162,
36,31492736,31508434,
37,31492752,31503729,
38,31527968,31511000,
39,31527984,31516095,
40,31492736,31509087,
41,31516240,31511232,
42,31492752,31505688,
43,31527952,31512367,
44,31528000,31517056,
45,31504464,31513278,
46,31481024,31503601,
47,31516224,31507387,
48,31527984,31513566,
49,31492752,31507321,
50,31527968,31513515,
51,31539712,31521374,
52,31481008,31509264,
53,31516608,31511467,
54,31516224,31512894,
55,31481008,31503328,
56,31551456,31517766,
57,31481008,31506738,
58,31527984,31513111,
59,31516224,31514044,
60,31516240,31514702,
61,31504480,31511635,
62,31504496,31509493,
63,31516240,31511517,
64,31516224,31512929,
65,39721960,33975638,
66,60053792,41799084,
67,60879472,47523200,
68,60812976,51510132,
69,61761344,54585495,
70,61961328,56798244,
71,61902368,58329481,
72,60713888,59044803,
73,61390448,59748496,
74,61098912,60153620,
75,61458352,60545039,
76,61211680,60745031,
77,61357296,60928710,
78,60612912,60833970,
79,61348000,60988179,
80,61265824,61071472,
81,61012064,61053649,
82,61634464,61227893,
83,59649712,60754438,
84,61235168,60898656,
85,61768112,61159492,
86,60713728,61025762,
87,60812592,60961811,
88,61082592,60998045,
89,61329536,61097492,
90,61733376,61288257,
91,61852848,61457634,
92,62459248,61758118,
93,61315168,61625232,
94,61428032,61566072,
95,61399760,61516178,
96,61752080,61586948,
97,60939264,61392642,
98,60993152,61272795,
99,60443248,61023930,
100,61164464,61066090,
101,61082272,61070944,
102,61080208,61073723,
103,60913040,61025518,
104,60880592,60982040,
105,61345488,61091074,
106,60850112,61018785,
107,61575808,61185891,
108,61491376,61277536,
109,61298736,61283896,
110,61568944,61369410,
111,61319712,61354500,
112,61430368,61377260,
113,61540544,61426245,
114,61848544,61552934,
115,62473248,61829028,
116,62275936,61963100,
117,62243120,62047106,
118,61178752,61786599,
119,58804192,60891876,
120,59551088,60489639,
121,58700848,59953001,
122,59292768,59754931,
123,59074368,59550762,
124,58280320,59169629,
125,59268096,59199169,
126,62719936,60255399,
127,62759600,61006659,
128,65765328,62434259,
129,67199296,63863770,
130,67493008,64952541,
131,68052432,65882508,
132,70008464,67120294,
133,67161936,67132786,
134,67994224,67391217,
135,67121104,67310183,
136,67732016,67436732,
137,68100624,67635899,
138,69721232,68261498,
139,72369104,69493779,
140,68110608,69078827,
141,69075664,69077878,
142,66580528,68328673,
143,65675840,67532823,
144,72484784,69018411,
145,70919216,69588652,
146,68303904,69203227,
147,66610592,68425436,
148,65705104,67609336,
149,67018832,67432184,
150,66822448,67249263,
151,67200800,67234724,
152,66755200,67090866,
153,66139664,66805505,
154,66675104,66766384,
155,66907248,66808643,
156,67053552,66882115,
157,67297616,67006765,
158,66759360,66932543,
159,65733936,66572960,
160,67702160,66911720,
161,67332672,67038005,
162,65069424,66447430,
163,66500128,66463239,
164,65376352,66137172,
165,65907504,66068271,
166,66946336,66331690,
167,66647392,66426400,
168,66764240,66527752,
169,67474736,66811847,
170,67261456,66946729,
171,66781376,66897123,
172,67114928,66962464,
173,66815264,66918304,
174,67049904,66957784,
175,66601888,66851015,
176,66893296,66863699,
177,66569920,66775565,
178,66363904,66652066,
179,66730304,66675537,
180,67250736,66848096,
181,33774304,56925958,
182,0,39848170,
183,0,27893719,
184,0,19525603,
185,0,13667922,
186,0,9567545,
