t,data,a0.3,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,22313600,6694080,
6,70464000,25825056,
7,25836800,25828579,
8,24075200,25302565,
9,29947200,26695955,
10,38168000,30137568,
11,35848000,31850697,
12,26665600,30295167,
13,29947200,30190776,
14,34644800,31526983,
15,35260800,32647128,
16,29360000,31660989,
17,35819200,32908452,
18,31121600,32372396,
19,31208000,32023077,
20,25836800,30167193,
21,28185600,29572715,
22,31121600,30037380,
23,35232000,31595766,
24,20793600,28355116,
25,29947200,28832741,
26,30563200,29351878,
27,31708800,30058954,
28,37580800,32315507,
29,31949600,32205734,
30,38196800,34003053,
31,31708800,33314777,
32,38168000,34770743,
33,28772800,32971360,
34,28185600,31535632,
35,25836800,29825982,
36,37022400,31984907,
37,31150400,31734554,
38,34644800,32607627,
39,36406400,33747258,
40,28772800,32254920,
41,32296000,32267244,
42,28185600,31042750,
43,36060800,32548165,
44,31121600,32120195,
45,33394400,32502456,
46,33470400,32792839,
47,23488000,30001387,
48,29630400,29890090,
49,22313600,27617143,
50,29360000,28140000,
51,32883200,29562960,
52,32912000,30567672,
53,31121600,30733850,
54,29388800,30330335,
55,31708800,30743874,
56,31708800,31033351,
57,30534400,30883665,
58,32537600,31379845,
59,33470400,32007011,
60,29947200,31389067,
61,34644800,32365786,
62,41748800,35180690,
63,29360000,33434483,
64,31708800,32916778,
65,46416800,36966784,
66,55812800,42620588,
67,42613600,42618491,
68,113329600,63831823,
69,72225600,66349956,
70,80719200,70660729,
71,85731200,75181870,
72,61656000,71124109,
73,41104000,62118076,
74,66595200,63461213,
75,37022400,55529569,
76,60968000,57161098,
77,62888000,58879168,
78,96300800,70105657,
79,85416000,74698759,
80,109806400,85231051,
81,80098400,83691255,
82,115120000,93119878,
83,55225600,81751594,
84,63069600,76146995,
85,45830400,67052016,
86,70704000,68147611,
87,82208000,72365727,
88,36993600,61754088,
89,50556800,58394901,
90,34057600,51093710,
91,63475200,54808157,
92,56958400,55453229,
93,40516800,50972300,
94,74574400,58052930,
95,61312000,59030651,
96,68702400,61932175,
97,52260800,59030762,
98,83652000,66417133,
99,60133600,64532073,
100,64592000,64550051,
101,42865600,58044715,
102,34115200,50865860,
103,65208000,55168502,
104,44283200,51902911,
105,72146400,57975957,
106,35819200,51328929,
107,37580800,47204490,
108,37261600,44221623,
109,32912000,40828736,
110,41344000,40983315,
111,36058400,39505840,
112,35232000,38223688,
113,64487200,46102741,
114,38436800,43802958,
115,103859200,61819830,
116,51357600,58681161,
117,68942400,61759532,
118,37501600,54482152,
119,44627200,51525666,
120,61656000,54564766,
121,83411200,63218696,
122,56611200,61236447,
123,38995200,54564072,
124,60725600,56412530,
125,76336000,62389571,
126,100440000,73804699,
127,42894400,64531609,
128,40516800,57327166,
129,101614400,70613336,
130,31121600,58765815,
131,76923200,64213030,
132,74574400,67321441,
133,62243200,65797968,
134,130842400,85311297,
135,96545600,88681587,
136,128307200,100569270,
137,78684800,94003929,
138,144104000,109033950,
139,88005600,102725445,
140,57545600,89171491,
141,128524000,100977243,
142,64753600,90110150,
143,95394400,91695425,
144,59787200,82122957,
145,39342400,69288789,
146,83068800,73422792,
147,91632000,78885554,
148,149764800,100149327,
149,128009600,108507408,
150,39342400,87757905,
151,113227200,95398693,
152,116881600,101843565,
153,62272000,89972095,
154,109706400,95892386,
155,37580800,78398910,
156,88909600,81552117,
157,45830400,70835601,
158,88696000,76193720,
159,86318400,79231124,
160,103347200,86465946,
161,59633600,78416242,
162,92777600,82724649,
163,98091200,87334614,
164,38994400,72832549,
165,63657600,70080064,
166,90321600,76152524,
167,52848000,69161166,
168,83411200,73436176,
169,89254400,78181643,
170,108312800,87220990,
171,117440000,96286693,
172,34644800,77794125,
173,68947200,75140047,
174,70492800,73745872,
175,38225600,63089790,
176,65236800,63733893,
177,33122400,54550445,
178,35260800,48763551,
179,154355200,80441045,
180,58190400,73765851,
181,20580800,57810335,
182,0,40467234,
183,0,28327063,
184,0,19828944,
185,0,13880260,
186,0,9716182,
