t,data,a0.3,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,23488000,7046400,
6,35396800,15551520,
7,15267200,15466224,
8,29360000,19634356,
9,70699200,34953809,
10,8220800,26933906,
11,15267200,23433894,
12,19964800,22393165,
13,72812800,37519055,
14,16441600,31195818,
15,21139200,28178832,
16,17616000,25009982,
17,68696000,38115787,
18,27068800,34801690,
19,75219200,46926943,
20,16561600,37817340,
21,21139200,32813898,
22,30534400,32130048,
23,12918400,26366553,
24,32883200,28321547,
25,19964800,25814522,
26,31708800,27582805,
27,27011200,27411323,
28,30534400,28348246,
29,34057600,30061052,
30,22371200,27754096,
31,30534400,28588187,
32,30592000,29189330,
33,24662400,27831251,
34,34057600,29699155,
35,25836800,28540448,
36,28185600,28433993,
37,39929600,31882675,
38,30534400,31478192,
39,36406400,32956654,
40,31708800,32582297,
41,31708800,32320247,
42,25836800,30375212,
43,29417600,30087928,
44,31708800,30574189,
45,38755200,33028492,
46,30534400,32280264,
47,32883200,32461144,
48,22313600,29416880,
49,28185600,29047496,
50,23488000,27379647,
51,44627200,32553912,
52,29360000,31595738,
53,12918400,25992536,
54,34057600,28412055,
55,35232000,30458038,
56,35232000,31890226,
57,25836800,30074198,
58,31708800,30564578,
59,36406400,32317124,
60,30534400,31782306,
61,31708800,31760254,
62,30534400,31392497,
63,39929600,33953627,
64,39929600,35746418,
65,86905600,51094172,
66,38755200,47392480,
67,29360000,41982736,
68,39929600,41366795,
69,37580800,40230996,
70,31708800,37674337,
71,52905600,42243715,
72,33361600,39579080,
73,38812800,39349196,
74,82694400,52352757,
75,64385600,55962609,
76,81520000,63629826,
77,97475200,73783438,
78,32940800,61530646,
79,75648000,65765852,
80,42278400,58719616,
81,81033600,65413811,
82,92777600,73622947,
83,48150400,65981182,
84,66940800,66269067,
85,189566400,103258266,
86,27011200,80384146,
87,81033600,80578982,
88,85731200,82124647,
89,79859200,81445012,
90,51673600,72513588,
91,30534400,59919831,
92,54022400,58150601,
93,88080000,67129420,
94,131532800,86450434,
95,72121600,82151783,
96,27011200,65609608,
97,43452800,58962565,
98,44627200,54661955,
99,29360000,47071368,
100,35232000,43519557,
101,39987200,42459849,
102,93952000,57907494,
103,28185600,48990925,
104,32188800,43950287,
105,34057600,40982480,
106,97475200,57930296,
107,75161600,63099687,
108,39929600,56148660,
109,36406400,50225982,
110,91603200,62639147,
111,29360000,52655402,
112,38755200,48485341,
113,36406400,44861658,
114,35232000,41972760,
115,82006400,53982852,
116,42336000,50488796,
117,42278400,48025677,
118,112056000,67234773,
119,81033600,71374421,
120,42278400,62645614,
121,61552000,62317529,
122,29360000,52430270,
123,92088000,64327589,
124,41104000,57360512,
125,79859200,64110118,
126,118614400,80461402,
127,35232000,66892581,
128,153846400,92978726,
129,30534400,74245428,
130,66358400,71879319,
131,216089600,115142403,
132,42278400,93283202,
133,29360000,74106241,
134,78684800,75479808,
135,176217600,105701145,
136,73291200,95978161,
137,120329600,103283592,
138,83920000,97474514,
139,82745600,93055839,
140,156252800,112014927,
141,38755200,90037008,
142,52848000,78880305,
143,167939200,105597973,
144,105696000,105627381,
145,105696000,105647966,
146,41104000,86284776,
147,91603200,87880303,
148,108044800,93929652,
149,44627200,79138916,
150,194950400,113882361,
151,146104000,123548852,
152,63417600,105509476,
153,43510400,86909753,
154,77568000,84107227,
155,194950400,117360178,
156,73987200,104348284,
157,88080000,99467798,
158,90428800,96756098,
159,85846400,93483188,
160,54022400,81644951,
161,146800000,101191465,
162,62782400,89668745,
163,72870400,84629241,
164,37638400,70531988,
165,81033600,73682471,
166,46976000,65670529,
167,36406400,56891290,
168,75640000,62515903,
169,38070400,55182252,
170,184380800,93941816,
171,35712000,76472871,
172,99824000,83478209,
173,79163200,82183706,
174,183206400,112490514,
175,32883200,88608319,
176,95126400,90563743,
177,48630400,77983740,
178,41161600,66937098,
179,83440000,71887968,
180,71638400,71813097,
181,0,50269167,
182,0,35188416,
183,0,24631891,
184,0,17242323,
185,0,12069626,
