t,data,a0.3,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,10008928,3002678,
6,33462112,12140508,
7,32016064,18103174,
8,32187520,22328477,
9,30777504,24863185,
10,31332288,26803915,
11,31482176,28207393,
12,31714720,29259591,
13,31035872,29792475,
14,32408992,30577430,
15,31279296,30787989,
16,31494112,30999825,
17,31255776,31076610,
18,31997696,31352935,
19,31634592,31437432,
20,31938816,31587847,
21,31162976,31460385,
22,31810720,31565485,
23,30123040,31132751,
24,31525632,31250615,
25,31584640,31350822,
26,31523776,31402708,
27,31948448,31566430,
28,32166464,31746440,
29,31163008,31571410,
30,30725248,31317561,
31,31581408,31396715,
32,30480640,31121892,
33,31668928,31286002,
34,32173696,31552310,
35,32221056,31752933,
36,31146688,31571059,
37,31396704,31518752,
38,32105536,31694787,
39,31932768,31766181,
40,30381216,31350691,
41,32180128,31599522,
42,30706944,31331748,
43,31771360,31463631,
44,31268480,31405085,
45,31326208,31381421,
46,31828160,31515442,
47,32023552,31667875,
48,30879872,31431474,
49,31882528,31566790,
50,32190976,31754045,
51,31345408,31631453,
52,30484960,31287505,
53,30231968,30970843,
54,31981440,31274022,
55,31545248,31355389,
56,31443680,31381876,
57,31151744,31312836,
58,32500640,31669177,
59,30902304,31439115,
60,32329760,31706308,
61,30663072,31393337,
62,31290816,31362580,
63,31070176,31274858,
64,31617792,31377738,
65,37823312,33311410,
66,64709152,42730732,
67,64192128,49169150,
68,58515744,51973128,
69,59716416,54296114,
70,64736928,57428358,
71,59848128,58154288,
72,60215168,58772551,
73,60550592,59305963,
74,58991200,59211534,
75,67421568,61674544,
76,65322624,62768968,
77,57951584,61323752,
78,64490944,62273909,
79,73425760,65619464,
80,62505088,64685151,
81,65381280,64893989,
82,64978368,64919302,
83,60797696,63682820,
84,55734240,61298246,
85,66348768,62813402,
86,63506304,63021272,
87,60678688,62318496,
88,66571136,63594288,
89,60321568,62612471,
90,64612224,63212396,
91,62495712,62997390,
92,60294496,62186521,
93,54541504,59893015,
94,61268736,60305731,
95,58211744,59677534,
96,65953088,61560200,
97,60216000,61156940,
98,66797952,62849243,
99,58215808,61459212,
100,64329984,62320443,
101,70546656,64788306,
102,63320032,64347823,
103,64756864,64470535,
104,66646720,65123390,
105,61785536,64122033,
106,62389600,63602303,
107,64982112,64016245,
108,64916864,64286430,
109,65004544,64501864,
110,57226592,62319282,
111,62596160,62402345,
112,61282752,62066467,
113,66143008,63289429,
114,64014400,63506920,
115,60472096,62596472,
116,59563392,61686548,
117,64934304,62660874,
118,62637312,62653805,
119,67582688,64132469,
120,61253920,63268904,
121,58022464,61694972,
122,64620256,62572557,
123,60048928,61815468,
124,67972928,63662705,
125,67166944,64713976,
126,94773728,73731901,
127,90335744,78713053,
128,97234144,84269380,
129,92507328,86740764,
130,90975552,88011200,
131,90305984,88699635,
132,92501824,89840291,
133,99095392,92616821,
134,92512928,92585653,
135,95869280,93570741,
136,94947584,93983793,
137,96154048,94634869,
138,99778208,96177870,
139,90640288,94516595,
140,92770720,93992832,
141,91252032,93170592,
142,102781312,96053808,
143,92004032,94838875,
144,96454336,95323513,
145,95530784,95385694,
146,99221856,96536542,
147,94802624,96016366,
148,89650368,94106566,
149,98734080,95494820,
150,94336480,95147318,
151,93620352,94689228,
152,93903744,94453582,
153,94386336,94433408,
154,91874592,93665763,
155,94517696,93921342,
156,97730400,95064059,
157,87798432,92884370,
158,91691456,92526495,
159,93856384,92925461,
160,99855840,95004574,
161,88418080,93028625,
162,92817248,92965211,
163,98777856,94709004,
164,92222976,93963195,
165,92471072,93515558,
166,96423360,94387898,
167,96095200,94900088,
168,97050208,95545124,
169,91609024,94364294,
170,92277888,93738372,
171,102472384,96358575,
172,93759360,95578810,
173,91588160,94381615,
174,102803680,96908234,
175,90746048,95059578,
176,91671168,94043055,
177,94129984,94069133,
178,93316512,93843346,
179,90839616,92942227,
180,99021088,94765885,
181,47614176,80620372,
182,0,56434260,
183,0,39503982,
184,0,27652787,
185,0,19356950,
186,0,13549865,
