t,data,a0.5,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,13172320,6586160,
6,29278720,17932440,
7,30217600,24075020,
8,29462240,26768630,
9,29408320,28088475,
10,30070400,29079437,
11,33054560,31066998,
12,27887360,29477179,
13,30817600,30147389,
14,34340800,32244094,
15,33684320,32964207,
16,31064000,32014103,
17,29254080,30634091,
18,29419840,30026965,
19,31404800,30715882,
20,35114560,32915221,
21,32307520,32611370,
22,30657600,31634485,
23,31373760,31504122,
24,32771520,32137821,
25,33518240,32828030,
26,30118720,31473375,
27,31528000,31500687,
28,30892480,31196583,
29,31645440,31421011,
30,31880320,31650665,
31,30534400,31092532,
32,31031680,31062106,
33,31714560,31388333,
34,32078400,31733366,
35,32461760,32097563,
36,31992000,32044781,
37,29932160,30988470,
38,29766240,30377355,
39,28586240,29481797,
40,31757120,30619458,
41,33123840,31871649,
42,30001280,30936464,
43,34415680,32676072,
44,31762880,32219476,
45,30001440,31110458,
46,32888960,31999709,
47,31997760,31998734,
48,29947200,30972967,
49,30886720,30929843,
50,32867840,31898841,
51,31416160,31657500,
52,33295360,32476430,
53,33759360,33117895,
54,33241280,33179587,
55,31058240,32118913,
56,33012160,32565536,
57,31528160,32046848,
58,32066880,32056864,
59,31880320,31968592,
60,28778560,30373576,
61,32344320,31358948,
62,29932160,30645554,
63,30182080,30413817,
64,34976480,32695148,
65,41599920,37147534,
66,65735520,51441527,
67,51024960,51233243,
68,49903040,50568141,
69,65943520,58255830,
70,63889120,61072475,
71,63911520,62491997,
72,54045440,58268718,
73,59699520,58984119,
74,50547680,54765899,
75,53190880,53978389,
76,62192320,58085354,
77,50895520,54490437,
78,59373120,56931778,
79,60409280,58670529,
80,64257440,61463984,
81,43859520,52661752,
82,68196480,60429116,
83,75814720,68121918,
84,70300160,69211039,
85,44184480,56697759,
86,55630720,56164239,
87,53345600,54754919,
88,47954240,51354579,
89,62053440,56704009,
90,54136640,55420324,
91,58721440,57070882,
92,65971840,61521361,
93,65613120,63567240,
94,54990720,59278980,
95,80021280,69650130,
96,69910240,69780185,
97,70074720,69927452,
98,62752480,66339966,
99,54322880,60331423,
100,69360960,64846191,
101,73572000,69209095,
102,67940640,68574867,
103,56223520,62399193,
104,52112800,57255996,
105,76498560,66877278,
106,59602080,63239679,
107,61230880,62235279,
108,61417760,61826519,
109,73144800,67485659,
110,55774560,61630109,
111,63669280,62649694,
112,56650240,59649967,
113,56136320,57893143,
114,59510880,58702011,
115,63401920,61051965,
116,42787040,51919502,
117,54904000,53411751,
118,76380320,64896035,
119,60342560,62619297,
120,57521600,60070448,
121,66663840,63367144,
122,67759360,65563252,
123,64978560,65270906,
124,63729920,64500413,
125,58548240,61524326,
126,114768960,88146643,
127,112629760,100388201,
128,107987040,104187620,
129,91744160,97965890,
130,92759040,95362465,
131,85862720,90612592,
132,125958400,108285496,
133,94301120,101293308,
134,75616480,88454894,
135,96323840,92389367,
136,109802720,101096043,
137,100878880,100987461,
138,87324320,94155890,
139,92414880,93285385,
140,99862400,96573892,
141,109396480,102985186,
142,113402720,108193953,
143,112664800,110429376,
144,102258720,106344048,
145,126883040,116613544,
146,79178080,97895812,
147,94066080,95980946,
148,84685760,90333353,
149,100387680,95360516,
150,92860320,94110418,
151,97592640,95851529,
152,113844320,104847924,
153,84015520,94431722,
154,106866560,100649141,
155,103941120,102295130,
156,90292320,96293725,
157,70577920,83435822,
158,86837600,85136711,
159,89159680,87148195,
160,127042400,107095297,
161,141473600,124284448,
162,82846720,103565584,
163,75771840,89668712,
164,73076160,81372436,
165,119336000,100354218,
166,96415360,98384789,
167,77660640,88022714,
168,80690240,84356477,
169,69666560,77011518,
170,100147040,88579279,
171,73447840,81013559,
172,95253120,88133339,
173,117344320,102738829,
174,118209440,110474134,
175,88465600,99469867,
176,122266560,110868213,
177,80068480,95468346,
178,96706880,96087613,
179,79042880,87565246,
180,112337760,99951503,
181,48499360,74225431,
182,0,37112715,
183,0,18556357,
184,0,9278178,
185,0,4639089,
186,0,2319544,
